user_id,anime_id,rating,genre,type,genre_encoded,type_encoded
26821,15809,8,"Comedy, Demons, Fantasy, Romance, Shounen",TV,495,5
46345,11617,8,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,491,5
36427,23227,8,"Comedy, Romance, Seinen, Slice of Life",OVA,714,3
28615,9756,10,"Drama, Magic, Psychological, Thriller",TV,806,5
21572,31098,9,"Comedy, Demons, Shounen, Supernatural",TV,496,5
61162,392,10,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,122,5
49776,5940,4,"Action, Adventure, Fantasy",TV,73,5
54684,189,9,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,588,5
49298,1214,7,"Comedy, Drama, Seinen, Slice of Life",TV,554,5
39426,6974,7,"Comedy, Mystery, School, Sci-Fi, Supernatural",TV,685,5
17095,62,8,"Drama, Harem, Magic, Romance",TV,785,5
16180,21177,5,"Action, Historical, Mecha, Sci-Fi",TV,298,5
16939,8247,8,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,198,0
30153,20583,10,"Comedy, Drama, School, Shounen, Sports",TV,550,5
31808,31704,8,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",OVA,181,3
12480,12291,8,"Comedy, Romance, School, Seinen, Slice of Life",TV,701,5
25497,20509,7,"Action, Comedy, Fantasy, Magic",TV,152,5
67725,12067,9,"Action, Historical, Romance, Samurai",Special,301,4
43857,430,9,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,508,0
26996,1943,9,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,871,0
6998,4382,5,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,679,5
65112,9253,7,"Sci-Fi, Thriller",TV,957,5
53162,23251,9,"Comedy, Shounen, Supernatural",TV,750,5
60707,1535,10,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
51375,2237,7,"Comedy, Mystery",Special,678,4
27557,15583,6,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,637,5
58462,8557,7,"Comedy, Shounen, Slice of Life",TV,748,5
41458,1535,9,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
4945,853,10,"Comedy, Harem, Romance, School, Shoujo",TV,646,5
57906,20,9,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,170,5
7087,164,9,"Action, Adventure, Fantasy",Movie,73,0
4449,23945,9,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,570,5
10654,25839,4,"Comedy, Harem, Romance, Shoujo, Slice of Life",ONA,650,2
55726,10793,8,"Action, Drama, Sci-Fi, Super Power",TV,253,5
33480,1372,7,"Action, Comedy, Police, Seinen",TV,182,5
35018,6547,9,"Action, Comedy, Drama, School, Supernatural",TV,132,5
46369,14967,8,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,644,5
60349,21743,9,"Action, Historical, Shoujo",TV,303,5
18911,987,5,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,27,4
37177,6675,10,"Action, Cars, Sci-Fi, Sports",Movie,117,0
28311,1482,8,"Action, Adventure, Comedy, Shounen",TV,45,5
4749,154,7,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,16,5
40672,8861,8,"Drama, Ecchi, Harem, Romance",TV,765,5
10965,196,7,"Comedy, Drama, Harem, School, Sci-Fi",TV,519,5
29255,10379,8,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,781,5
5017,2349,7,"Hentai, Psychological",OVA,894,3
18041,14513,9,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
5254,2418,9,"Action, Adventure, Historical, Samurai",Movie,96,0
24825,16706,8,"Comedy, Harem, Romance, Shounen, Supernatural",TV,651,5
40912,417,6,"Action, Fantasy, Magic",TV,277,5
6442,48,8,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",TV,462,5
58839,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
511,79,8,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,499,5
50396,807,9,"Action, Adventure, Drama, Fantasy, Shounen",Movie,63,0
64432,27775,9,"Drama, Romance, Sci-Fi",TV,838,5
34325,10620,10,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,348,5
56277,12549,6,"Comedy, Ecchi, Romance, Supernatural",TV,609,5
5573,3594,8,"Action, Adventure, Fantasy, Magic",TV,80,5
70360,28223,6,"Drama, Game, Mystery, Psychological, Thriller",TV,783,5
11867,25045,7,Comedy,ONA,489,2
54079,330,9,"Comedy, Drama, Ecchi, Romance, Shounen",TV,504,5
66974,3230,8,"Adventure, Comedy, Fantasy",TV,402,5
72370,109,8,"Adventure, Comedy, Mecha, Sci-Fi",TV,425,5
23201,4898,9,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,121,5
57214,18397,9,"Action, Drama, Fantasy, Shounen, Super Power",OVA,220,3
57757,218,7,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,172,5
7459,20057,9,"Comedy, Sci-Fi, Space",TV,742,5
12730,251,9,"Adventure, Comedy, Demons, Fantasy, Shoujo",TV,384,5
41690,1530,7,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
3482,13161,10,"Action, Ecchi, Fantasy, Super Power",TV,260,5
47262,6381,8,"Action, Ecchi, Magic, Military, Sci-Fi",TV,266,5
29069,741,5,"Comedy, Drama, Hentai, Romance, Yaoi",OVA,520,3
66885,62,7,"Drama, Harem, Magic, Romance",TV,785,5
8906,13125,9,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,803,5
8319,587,8,"Comedy, Drama, Romance",TV,533,5
40655,119,8,"Comedy, Drama, Romance, Slice of Life",TV,547,5
1425,18195,10,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
25765,20541,7,"Comedy, Romance, School, Slice of Life",TV,707,5
59383,223,8,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,412,5
8402,857,8,"Action, Comedy, Ecchi, Shounen, Sports",TV,147,5
57868,290,9,"Action, Military, Romance, Sci-Fi, Space",TV,344,5
41677,5909,5,"Comedy, Harem, Parody, School",TV,641,5
8448,10156,7,"Action, School, Sci-Fi, Super Power",TV,362,5
73133,746,5,"Comedy, Drama, Romance, Yaoi",OVA,548,3
58811,846,6,"Comedy, Romance, School, Shounen",TV,704,5
33226,4063,8,"Action, Comedy, Ecchi, Harem, Super Power",TV,141,5
166,20507,7,"Action, Adventure, Shounen, Supernatural",TV,112,5
59050,1827,7,"Action, Adventure, Fantasy, Historical",TV,77,5
41458,18897,8,"Comedy, Harem, Romance, School, Shounen",TV,647,5
22080,22789,9,"Comedy, Slice of Life",TV,751,5
9032,743,7,"Drama, Romance, School, Slice of Life",Special,836,4
27163,9617,7,"Comedy, Music, Slice of Life",Movie,677,0
57319,552,7,"Action, Adventure, Comedy, Fantasy, Kids",TV,23,5
41818,469,6,"Comedy, Romance, School, Shounen, Vampire",TV,706,5
19995,18115,8,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
19265,9513,10,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,124,5
8149,22547,5,"Action, Adventure, Fantasy, Martial Arts",TV,86,5
56374,8086,8,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
26451,18497,7,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,165,5
71605,16662,9,"Drama, Historical, Romance",Movie,794,0
29122,10793,7,"Action, Drama, Sci-Fi, Super Power",TV,253,5
3573,18897,9,"Comedy, Harem, Romance, School, Shounen",TV,647,5
32055,10719,10,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,582,5
72414,9515,8,"Comedy, Ecchi, Supernatural",OVA,620,3
72337,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
18591,995,10,"Action, Comedy, Shounen, Sports",OVA,197,3
16784,18095,7,"Comedy, Ecchi, Romance, School",TV,599,5
28574,762,6,"Action, Adventure, Drama, Shounen, Supernatural",Special,70,4
19675,24439,9,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,288,5
27768,465,9,"Adventure, Comedy, Fantasy, Shounen",Movie,416,0
65370,467,10,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,323,5
64938,5112,8,"Comedy, Ecchi, Fantasy, Romance",TV,572,5
2783,19369,7,"Comedy, Fantasy, Harem, Parody",TV,624,5
3338,23289,8,"Comedy, Romance, School",TV,698,5
18813,15583,8,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,637,5
505,366,7,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,20,3
29496,1313,6,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,6,5
34822,523,10,"Adventure, Comedy, Supernatural",Movie,435,0
58103,62,7,"Drama, Harem, Magic, Romance",TV,785,5
23696,296,10,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,31,5
35561,18229,9,"Adventure, Sci-Fi",TV,485,5
58858,2966,9,"Adventure, Fantasy, Historical, Romance",TV,465,5
56757,8705,4,Comedy,Special,489,4
7490,2994,9,"Mystery, Police, Psychological, Supernatural, Thriller",Special,927,4
26192,10740,7,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
50807,849,9,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,680,5
22467,4901,7,"Action, Seinen",OVA,370,3
15740,27989,8,"Drama, Music, School",TV,819,5
53337,1887,6,"Comedy, Parody, School, Slice of Life",TV,693,5
57827,2001,10,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,41,5
45184,4975,6,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,890,5
7789,257,7,"Ecchi, Martial Arts, School, Super Power",TV,858,5
16699,351,8,"Comedy, Magic, Shoujo",TV,668,5
66819,33,9,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,49,5
17320,2966,8,"Adventure, Fantasy, Historical, Romance",TV,465,5
39008,135,10,"Comedy, Game, Shounen, Supernatural",TV,636,5
2729,9181,6,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,590,5
73323,20,10,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,170,5
2926,19769,9,"Action, Fantasy, Magic",TV,277,5
73175,1734,3,"Comedy, Drama, Romance, School",ONA,534,2
58180,8915,7,"Action, Historical, Mystery, Supernatural",TV,300,5
21177,11759,8,"Action, Game, Romance, School, Sci-Fi",TV,293,5
47074,2904,10,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,238,5
45756,10080,9,"Comedy, Harem, Romance, Shounen, Supernatural",TV,651,5
3479,33558,7,"Action, Fantasy",Special,273,4
49059,5136,6,Action,Movie,0,0
15221,6401,7,Music,Special,922,4
27862,9874,8,"Fantasy, Magic",OVA,876,3
6784,7193,10,"Drama, Historical, Psychological, Seinen, Thriller",TV,793,5
2632,246,8,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,414,5
61348,4059,8,"Drama, Romance, School, Slice of Life",Special,836,4
34691,16706,10,"Comedy, Harem, Romance, Shounen, Supernatural",TV,651,5
47842,20,8,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,170,5
13131,25649,10,"Comedy, Drama, Romance, Shounen Ai",TV,544,5
51075,167,9,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",TV,392,5
68086,9510,8,"Comedy, School, Slice of Life",TV,733,5
11050,1117,7,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
31948,22547,6,"Action, Adventure, Fantasy, Martial Arts",TV,86,5
49208,1710,5,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,36,5
6200,297,7,"Action, Adventure, Comedy, Ecchi, Shounen",TV,21,5
41181,189,5,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,588,5
48950,451,10,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,381,0
24236,22839,10,"School, Slice of Life",Special,953,4
20251,13093,9,"Ecchi, Mystery, Romance, Seinen",OVA,860,3
50990,477,7,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,879,5
51676,4087,7,"Action, Adventure",TV,1,5
43642,73,8,"Action, Mecha, Military",TV,320,5
43503,13333,7,"Music, School, Slice of Life",TV,923,5
41320,245,7,"Comedy, Drama, School, Shounen, Slice of Life",TV,549,5
11774,23283,10,"Psychological, Thriller",TV,941,5
35928,12365,6,"Comedy, Drama, Romance, Shounen",TV,543,5
22985,6746,8,"Action, Mystery, Supernatural",TV,356,5
39654,5681,9,"Comedy, Sci-Fi",Movie,737,0
35444,356,8,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
32117,5114,10,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,59,5
20761,437,6,"Dementia, Drama, Horror, Psychological",Movie,755,0
32478,16918,10,"Comedy, School, Shounen, Slice of Life",TV,731,5
11546,72,9,"Action, Comedy, School",TV,186,5
68947,24377,10,Hentai,OVA,893,3
56562,6165,8,"Drama, Harem, Music, Romance",TV,786,5
37870,223,9,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,412,5
48355,30,7,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,202,5
64894,11757,10,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
39440,11499,10,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,593,5
10844,2001,9,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,41,5
69596,16904,7,"Action, Super Power, Supernatural",Movie,375,0
72630,31848,8,"Comedy, Slice of Life",TV,751,5
63185,28927,7,"Action, Drama, Shounen, Supernatural, Vampire",TV,256,5
65159,23441,8,"Comedy, Romance, Shounen Ai",OVA,717,3
43583,22433,7,"Action, Fantasy, Mecha, Military, Shounen",TV,282,5
22949,11617,10,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,491,5
33739,23755,9,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,72,5
25114,227,9,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,118,3
47692,4382,9,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,679,5
38460,22535,8,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,229,5
2048,7311,8,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,683,0
26551,2167,10,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
11755,10863,8,"Sci-Fi, Thriller",Special,957,4
56695,5341,9,"Adventure, Fantasy, Historical, Romance",TV,465,5
66731,667,7,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",TV,536,5
8115,12883,8,"Comedy, Sci-Fi, Slice of Life, Sports",TV,741,5
20192,22687,9,"Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,232,5
19391,7311,10,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,683,0
65085,15751,6,"Action, Comedy, Fantasy, Parody, Shounen",TV,155,5
63992,3011,6,"Romance, School",OVA,943,3
41782,3375,10,"Comedy, Drama, Romance, Yaoi",OVA,548,3
39220,15673,8,Music,Music,922,1
23512,7266,7,Hentai,OVA,893,3
38429,27775,9,"Drama, Romance, Sci-Fi",TV,838,5
45314,12149,10,"Music, Sci-Fi",TV,924,5
30597,8630,6,"Action, Comedy, Romance, School",TV,183,5
19598,6033,8,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,27,5
27551,13601,9,"Action, Police, Psychological, Sci-Fi",TV,358,5
68171,1571,10,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,657,5
45017,11021,10,"Action, Mecha, Military, Sci-Fi",TV,326,5
8429,11837,7,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,231,5
29392,5681,10,"Comedy, Sci-Fi",Movie,737,0
34261,8795,10,"Action, Comedy, Ecchi, Parody, Supernatural",TV,143,5
37656,9756,8,"Drama, Magic, Psychological, Thriller",TV,806,5
30695,7311,9,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,683,0
10438,1302,8,"Adventure, Drama, Sci-Fi, Space",Movie,457,0
58839,3032,10,"Adventure, Drama, Sci-Fi, Shounen",Movie,455,0
48888,450,9,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,436,0
13298,792,7,"Adventure, Comedy, Shounen",Movie,432,0
518,7059,7,"Action, Drama, School, Slice of Life",OVA,250,3
5741,8074,7,"Action, Ecchi, Horror, Supernatural",TV,265,5
27233,48,10,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",TV,462,5
17774,5277,6,"Action, Comedy, Ecchi, Harem, Super Power",TV,141,5
41484,687,8,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,409,5
61349,5525,6,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,206,5
58661,1575,6,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
67372,19685,8,"Comedy, Harem, Romance, School",TV,643,5
73047,223,6,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,412,5
559,8740,10,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,34,3
9032,11769,9,"Comedy, Ecchi, School, Seinen, Shoujo Ai",TV,612,5
21832,17074,9,"Comedy, Mystery, Romance, Supernatural, Vampire",TV,684,5
26511,2508,6,"Comedy, Parody, Slice of Life",TV,696,5
43213,18753,8,"Comedy, Romance, School",OVA,698,3
72095,8086,9,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
70397,1482,9,"Action, Adventure, Comedy, Shounen",TV,45,5
26005,10611,8,"Comedy, Ecchi, Harem, Romance, School",TV,578,5
446,10681,5,"Action, Horror, Supernatural, Vampire",Movie,316,0
53589,981,9,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,583,3
11718,5784,6,"Drama, Romance, Sci-Fi, Yaoi",OVA,840,3
38011,21855,10,"Comedy, Mystery, Supernatural",TV,686,5
54667,134,9,"Action, Drama, Military, Psychological, Sci-Fi",TV,241,5
64354,223,8,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,412,5
1865,20031,9,"Comedy, Game, School, Seinen",TV,635,5
11611,11266,7,"Action, Demons, Fantasy, Shounen, Supernatural",Special,207,4
21957,146,9,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,523,5
20204,13271,8,"Action, Adventure, Shounen, Super Power",Movie,111,0
67976,199,6,"Adventure, Drama, Supernatural",Movie,458,0
31855,24211,7,"Comedy, Fantasy, Shoujo",TV,631,5
64982,28623,6,"Action, Drama, Fantasy, Horror",TV,211,5
71253,20583,8,"Comedy, Drama, School, Shounen, Sports",TV,550,5
7412,3712,8,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,18,5
19760,4752,9,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,822,5
62519,28171,9,"Ecchi, School, Shounen",TV,864,5
23583,7079,6,"Action, Horror, Mystery, Supernatural",TV,309,5
1973,14741,6,"Comedy, Drama, Romance, School, Slice of Life",TV,539,5
61770,13469,7,Slice of Life,OVA,960,3
64523,57,10,"Comedy, Drama, Music, Shounen, Slice of Life",TV,526,5
36665,14467,10,"Action, Super Power, Supernatural",TV,375,5
33055,1313,7,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,6,5
17947,14467,10,"Action, Super Power, Supernatural",TV,375,5
7180,18,6,"Action, Cars, Drama, Seinen, Sports",TV,116,5
57467,15109,6,"Action, Comedy, Mystery, Shounen, Supernatural",TV,179,5
73340,376,5,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,766,4
7760,1579,9,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,516,5
3059,23441,9,"Comedy, Romance, Shounen Ai",OVA,717,3
67009,1698,8,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,521,5
2941,12355,7,"Fantasy, Slice of Life",Movie,883,0
6184,16916,10,"Comedy, School, Shounen, Sports",Special,732,4
28343,5258,10,"Comedy, Drama, Shounen, Sports",TV,555,5
35018,578,8,"Drama, Historical",Movie,790,0
23417,3588,7,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,35,5
46133,11111,6,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
48715,9989,9,"Drama, Slice of Life, Supernatural",TV,855,5
52971,746,7,"Comedy, Drama, Romance, Yaoi",OVA,548,3
62457,3927,8,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,237,5
58842,3228,6,"Comedy, Parody, School",TV,690,5
16613,15315,9,"Comedy, Fantasy, Supernatural",TV,634,5
25497,740,6,"Demons, Magic, Romance, Shoujo",TV,762,5
54700,8536,7,"Comedy, Romance, School, Supernatural, Vampire",TV,710,5
14762,33082,9,Action,Movie,0,0
10447,2986,8,"Comedy, School, Seinen, Sports",TV,727,5
46556,9989,5,"Drama, Slice of Life, Supernatural",TV,855,5
24160,18247,7,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,160,5
17422,6702,7,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,25,5
23838,2472,8,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,33,0
31447,225,6,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,24,5
41601,32729,9,"Drama, Romance, School, Sci-Fi, Shoujo",TV,832,5
6515,2915,4,Drama,Movie,764,0
59643,25397,5,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,264,5
60734,4548,6,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,165,5
38105,5060,10,"Comedy, Historical, Parody",ONA,654,2
54898,28223,9,"Drama, Game, Mystery, Psychological, Thriller",TV,783,5
14013,31559,4,Sports,TV,961,5
70725,7472,8,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,162,0
45591,18153,7,"Fantasy, Slice of Life, Supernatural",TV,884,5
26923,16524,8,"Action, Adventure, Mecha, Sci-Fi",TV,104,5
63770,16353,8,"Comedy, Romance, School",TV,698,5
66211,4010,8,"Demons, Hentai, School, Supernatural",OVA,761,3
55603,4793,5,"Adventure, Comedy, Fantasy, Kids",Movie,405,0
2194,16444,8,"Fantasy, Supernatural",OVA,885,3
12233,14199,1,"Comedy, Ecchi, Harem, Romance, School",TV,578,5
69583,11785,8,"Comedy, Parody, Sci-Fi",TV,694,5
50761,517,7,"Comedy, Romance, School, Shounen",OVA,704,3
2261,16498,9,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
43605,9756,9,"Drama, Magic, Psychological, Thriller",TV,806,5
38698,14349,9,"Adventure, Comedy, Fantasy, Magic, School",Movie,410,0
65512,22729,7,"Action, Mecha, Sci-Fi",TV,337,5
6537,9938,5,"Historical, Seinen, Slice of Life",TV,899,5
28697,30123,6,"Drama, Fantasy, Romance, Shoujo",TV,778,5
18096,1482,9,"Action, Adventure, Comedy, Shounen",TV,45,5
60559,1729,10,"Drama, School, Shoujo Ai, Slice of Life",OVA,849,3
71779,6702,8,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,25,5
8905,31994,8,"Dementia, Horror, Supernatural",TV,758,5
3592,18195,8,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
67626,987,8,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,27,4
11420,4726,7,"Adventure, Fantasy",TV,461,5
58429,8190,9,"Comedy, Josei, Romance",OVA,660,3
47372,226,9,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,228,5
22821,442,6,"Adventure, Comedy, Drama, Historical, Shounen, Supernatural",Movie,396,0
7808,11757,7,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
11776,226,3,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,228,5
43560,12175,8,"Drama, Romance, School",TV,830,5
67451,570,7,"Drama, Military, Police, Psychological, Romance",Movie,811,0
39861,8460,7,"Action, Shounen, Supernatural",OVA,374,3
48216,7791,10,"Comedy, Music, School, Slice of Life",TV,675,5
2848,300,6,"Action, Demons, Fantasy, Horror, Romance",OVA,205,3
16485,3470,10,"Comedy, Romance, School, Shoujo",TV,702,5
40683,19117,8,"Adventure, Drama, Romance",TV,453,5
46299,265,8,"Comedy, Shounen, Sports",OVA,749,3
48112,7059,6,"Action, Drama, School, Slice of Life",OVA,250,3
58043,1869,8,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",Special,525,4
28679,457,10,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,464,5
72739,18153,5,"Fantasy, Slice of Life, Supernatural",TV,884,5
58849,2385,7,"Comedy, Fantasy, Shounen",Movie,632,0
861,3226,8,"Comedy, Drama, Shounen, Sports",TV,555,5
15432,4654,8,"Action, Magic, Sci-Fi, Super Power",TV,319,5
21129,758,7,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",Movie,240,0
47075,6864,9,"Mystery, Supernatural",OVA,936,3
20655,1138,6,"Adventure, Comedy, Sci-Fi, Shounen",TV,430,5
28521,15605,8,"Harem, Romance, Shoujo",TV,892,5
40834,5114,9,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,59,5
51887,4224,9,"Comedy, Romance, School, Slice of Life",TV,707,5
47159,7054,7,"Comedy, Romance, School, Shoujo",TV,702,5
51876,8,7,"Adventure, Fantasy, Shounen, Supernatural",TV,475,5
48353,2759,9,"Action, Mecha, Sci-Fi",Movie,337,0
50745,11111,9,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
1097,14513,8,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
611,31804,6,"Comedy, Seinen, Slice of Life",TV,744,5
33480,277,7,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,502,5
23727,1887,9,"Comedy, Parody, School, Slice of Life",TV,693,5
57903,1033,6,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,56,0
18340,9930,8,Music,Music,922,1
32710,4214,7,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,567,5
11776,237,10,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,451,5
48509,572,7,"Adventure, Fantasy",Movie,461,0
22062,20973,6,"Action, Comedy, Fantasy",TV,149,5
41027,11843,9,"Comedy, School, Shounen, Slice of Life",TV,731,5
24533,2116,7,"Action, Shounen, Sports",TV,372,5
49593,1,9,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",TV,14,5
22848,120,7,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,513,5
45018,746,6,"Comedy, Drama, Romance, Yaoi",OVA,548,3
18451,19163,9,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,637,5
52697,13601,10,"Action, Police, Psychological, Sci-Fi",TV,358,5
47765,29786,7,"Comedy, Ecchi, School",TV,610,5
11108,853,10,"Comedy, Harem, Romance, School, Shoujo",TV,646,5
21554,9515,1,"Comedy, Ecchi, Supernatural",OVA,620,3
58024,1033,9,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,56,0
12310,32438,6,"Drama, Horror, Mystery, Psychological",TV,802,5
24747,1546,9,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,400,5
72030,13939,1,"Action, Game, Romance, School, Sci-Fi",OVA,293,3
33650,6547,10,"Action, Comedy, Drama, School, Supernatural",TV,132,5
